service_number,unit_id,domain,observed_on,value_normalised,raw_kind
SYNTH-CRPF-01-273415,CRPF-01,leave,2026-09-02,0.8327,leave_denied_rate
SYNTH-CRPF-01-273415,CRPF-01,deployment,2026-09-02,0.287,days_deployed_away_from_station
SYNTH-CRPF-01-273415,CRPF-01,duty_roster,2026-09-02,0.6253,consecutive_duty_days
SYNTH-CRPF-01-273415,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-273415,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-273415,CRPF-01,workload,2026-09-02,0.6387,duty_hours_over_establishment
SYNTH-CRPF-01-861647,CRPF-01,leave,2026-09-02,0.6041,leave_denied_rate
SYNTH-CRPF-01-861647,CRPF-01,deployment,2026-09-02,0.1842,days_deployed_away_from_station
SYNTH-CRPF-01-861647,CRPF-01,duty_roster,2026-09-02,0.6956,consecutive_duty_days
SYNTH-CRPF-01-861647,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-861647,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-861647,CRPF-01,workload,2026-09-02,0.426,duty_hours_over_establishment
SYNTH-CRPF-01-470063,CRPF-01,leave,2026-09-02,0.787,leave_denied_rate
SYNTH-CRPF-01-470063,CRPF-01,deployment,2026-09-02,0.3118,days_deployed_away_from_station
SYNTH-CRPF-01-470063,CRPF-01,duty_roster,2026-09-02,0.7446,consecutive_duty_days
SYNTH-CRPF-01-470063,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-470063,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-470063,CRPF-01,workload,2026-09-02,0.5792,duty_hours_over_establishment
SYNTH-CRPF-01-470063,CRPF-01,self_report,2026-09-02,0.2074,instrument_score_normalised
SYNTH-CRPF-01-597353,CRPF-01,leave,2026-09-02,0.6946,leave_denied_rate
SYNTH-CRPF-01-597353,CRPF-01,deployment,2026-09-02,0.2518,days_deployed_away_from_station
SYNTH-CRPF-01-597353,CRPF-01,duty_roster,2026-09-02,0.6989,consecutive_duty_days
SYNTH-CRPF-01-597353,CRPF-01,transfer,2026-09-02,0.75,postings_in_trailing_year
SYNTH-CRPF-01-597353,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-597353,CRPF-01,workload,2026-09-02,0.5216,duty_hours_over_establishment
SYNTH-CRPF-01-597353,CRPF-01,self_report,2026-09-02,0.2068,instrument_score_normalised
SYNTH-CRPF-01-398737,CRPF-01,leave,2026-09-02,0.339,leave_denied_rate
SYNTH-CRPF-01-398737,CRPF-01,deployment,2026-09-02,0.0875,days_deployed_away_from_station
SYNTH-CRPF-01-398737,CRPF-01,duty_roster,2026-09-02,0.3083,consecutive_duty_days
SYNTH-CRPF-01-398737,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-398737,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-398737,CRPF-01,workload,2026-09-02,0.4989,duty_hours_over_establishment
SYNTH-CRPF-01-398737,CRPF-01,self_report,2026-09-02,0.0872,instrument_score_normalised
SYNTH-CRPF-01-717918,CRPF-01,leave,2026-09-02,0.8113,leave_denied_rate
SYNTH-CRPF-01-717918,CRPF-01,deployment,2026-09-02,0.322,days_deployed_away_from_station
SYNTH-CRPF-01-717918,CRPF-01,duty_roster,2026-09-02,0.8203,consecutive_duty_days
SYNTH-CRPF-01-717918,CRPF-01,transfer,2026-09-02,0.75,postings_in_trailing_year
SYNTH-CRPF-01-717918,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-717918,CRPF-01,workload,2026-09-02,0.7626,duty_hours_over_establishment
SYNTH-CRPF-01-717918,CRPF-01,self_report,2026-09-02,0.289,instrument_score_normalised
SYNTH-CRPF-01-246532,CRPF-01,leave,2026-09-02,0.7618,leave_denied_rate
SYNTH-CRPF-01-246532,CRPF-01,deployment,2026-09-02,0.3041,days_deployed_away_from_station
SYNTH-CRPF-01-246532,CRPF-01,duty_roster,2026-09-02,0.5856,consecutive_duty_days
SYNTH-CRPF-01-246532,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-246532,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-246532,CRPF-01,workload,2026-09-02,0.8189,duty_hours_over_establishment
SYNTH-CRPF-01-246532,CRPF-01,self_report,2026-09-02,0.1632,instrument_score_normalised
SYNTH-CRPF-01-246532,CRPF-01,biometric,2026-09-02,0.3469,resting_heart_rate_trend
SYNTH-CRPF-01-742992,CRPF-01,leave,2026-09-02,0.6652,leave_denied_rate
SYNTH-CRPF-01-742992,CRPF-01,deployment,2026-09-02,0.093,days_deployed_away_from_station
SYNTH-CRPF-01-742992,CRPF-01,duty_roster,2026-09-02,0.4315,consecutive_duty_days
SYNTH-CRPF-01-742992,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-742992,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-742992,CRPF-01,workload,2026-09-02,0.392,duty_hours_over_establishment
SYNTH-CRPF-01-865163,CRPF-01,leave,2026-09-02,0.4312,leave_denied_rate
SYNTH-CRPF-01-865163,CRPF-01,deployment,2026-09-02,0.1804,days_deployed_away_from_station
SYNTH-CRPF-01-865163,CRPF-01,duty_roster,2026-09-02,0.4204,consecutive_duty_days
SYNTH-CRPF-01-865163,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-865163,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-865163,CRPF-01,workload,2026-09-02,0.3658,duty_hours_over_establishment
SYNTH-CRPF-01-865163,CRPF-01,self_report,2026-09-02,0.2567,instrument_score_normalised
SYNTH-CRPF-01-865163,CRPF-01,biometric,2026-09-02,0.3085,resting_heart_rate_trend
SYNTH-CRPF-01-966380,CRPF-01,leave,2026-09-02,0.5796,leave_denied_rate
SYNTH-CRPF-01-966380,CRPF-01,deployment,2026-09-02,0.3016,days_deployed_away_from_station
SYNTH-CRPF-01-966380,CRPF-01,duty_roster,2026-09-02,0.5874,consecutive_duty_days
SYNTH-CRPF-01-966380,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-966380,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-966380,CRPF-01,workload,2026-09-02,0.6975,duty_hours_over_establishment
SYNTH-CRPF-01-391839,CRPF-01,leave,2026-09-02,0.2866,leave_denied_rate
SYNTH-CRPF-01-391839,CRPF-01,deployment,2026-09-02,0.0406,days_deployed_away_from_station
SYNTH-CRPF-01-391839,CRPF-01,duty_roster,2026-09-02,0.427,consecutive_duty_days
SYNTH-CRPF-01-391839,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-391839,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-391839,CRPF-01,workload,2026-09-02,0.236,duty_hours_over_establishment
SYNTH-CRPF-01-668662,CRPF-01,leave,2026-09-02,0.6273,leave_denied_rate
SYNTH-CRPF-01-668662,CRPF-01,deployment,2026-09-02,0.105,days_deployed_away_from_station
SYNTH-CRPF-01-668662,CRPF-01,duty_roster,2026-09-02,0.6491,consecutive_duty_days
SYNTH-CRPF-01-668662,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-668662,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-668662,CRPF-01,workload,2026-09-02,0.5079,duty_hours_over_establishment
SYNTH-CRPF-01-668662,CRPF-01,self_report,2026-09-02,0.4507,instrument_score_normalised
SYNTH-CRPF-01-668662,CRPF-01,biometric,2026-09-02,0.4113,resting_heart_rate_trend
SYNTH-CRPF-01-472369,CRPF-01,leave,2026-09-02,0.7026,leave_denied_rate
SYNTH-CRPF-01-472369,CRPF-01,deployment,2026-09-02,0.1795,days_deployed_away_from_station
SYNTH-CRPF-01-472369,CRPF-01,duty_roster,2026-09-02,0.6415,consecutive_duty_days
SYNTH-CRPF-01-472369,CRPF-01,transfer,2026-09-02,0.75,postings_in_trailing_year
SYNTH-CRPF-01-472369,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-472369,CRPF-01,workload,2026-09-02,0.4381,duty_hours_over_establishment
SYNTH-CRPF-01-472369,CRPF-01,self_report,2026-09-02,0.6429,instrument_score_normalised
SYNTH-CRPF-01-128517,CRPF-01,leave,2026-09-02,0.6163,leave_denied_rate
SYNTH-CRPF-01-128517,CRPF-01,deployment,2026-09-02,0.2537,days_deployed_away_from_station
SYNTH-CRPF-01-128517,CRPF-01,duty_roster,2026-09-02,0.6421,consecutive_duty_days
SYNTH-CRPF-01-128517,CRPF-01,transfer,2026-09-02,0.75,postings_in_trailing_year
SYNTH-CRPF-01-128517,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-128517,CRPF-01,workload,2026-09-02,0.6178,duty_hours_over_establishment
SYNTH-CRPF-01-128517,CRPF-01,self_report,2026-09-02,0.4866,instrument_score_normalised
SYNTH-CRPF-01-948893,CRPF-01,leave,2026-09-02,0.4823,leave_denied_rate
SYNTH-CRPF-01-948893,CRPF-01,deployment,2026-09-02,0.2516,days_deployed_away_from_station
SYNTH-CRPF-01-948893,CRPF-01,duty_roster,2026-09-02,0.4619,consecutive_duty_days
SYNTH-CRPF-01-948893,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-948893,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-948893,CRPF-01,workload,2026-09-02,0.5894,duty_hours_over_establishment
SYNTH-CRPF-01-948893,CRPF-01,self_report,2026-09-02,0.4482,instrument_score_normalised
SYNTH-CRPF-01-916568,CRPF-01,leave,2026-09-02,0.7356,leave_denied_rate
SYNTH-CRPF-01-916568,CRPF-01,deployment,2026-09-02,0.3043,days_deployed_away_from_station
SYNTH-CRPF-01-916568,CRPF-01,duty_roster,2026-09-02,0.6392,consecutive_duty_days
SYNTH-CRPF-01-916568,CRPF-01,transfer,2026-09-02,0.75,postings_in_trailing_year
SYNTH-CRPF-01-916568,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-916568,CRPF-01,workload,2026-09-02,0.9161,duty_hours_over_establishment
SYNTH-CRPF-01-916568,CRPF-01,biometric,2026-09-02,0.4021,resting_heart_rate_trend
SYNTH-CRPF-01-430355,CRPF-01,leave,2026-09-02,0.507,leave_denied_rate
SYNTH-CRPF-01-430355,CRPF-01,deployment,2026-09-02,0.2717,days_deployed_away_from_station
SYNTH-CRPF-01-430355,CRPF-01,duty_roster,2026-09-02,0.6885,consecutive_duty_days
SYNTH-CRPF-01-430355,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-430355,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-430355,CRPF-01,workload,2026-09-02,0.4946,duty_hours_over_establishment
SYNTH-CRPF-01-430355,CRPF-01,self_report,2026-09-02,0.321,instrument_score_normalised
SYNTH-CRPF-01-446360,CRPF-01,leave,2026-09-02,0.3501,leave_denied_rate
SYNTH-CRPF-01-446360,CRPF-01,deployment,2026-09-02,0.0722,days_deployed_away_from_station
SYNTH-CRPF-01-446360,CRPF-01,duty_roster,2026-09-02,0.3828,consecutive_duty_days
SYNTH-CRPF-01-446360,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-446360,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-446360,CRPF-01,workload,2026-09-02,0.4302,duty_hours_over_establishment
SYNTH-CRPF-01-917928,CRPF-01,leave,2026-09-02,0.4914,leave_denied_rate
SYNTH-CRPF-01-917928,CRPF-01,deployment,2026-09-02,0.1771,days_deployed_away_from_station
SYNTH-CRPF-01-917928,CRPF-01,duty_roster,2026-09-02,0.6571,consecutive_duty_days
SYNTH-CRPF-01-917928,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-917928,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-917928,CRPF-01,workload,2026-09-02,0.642,duty_hours_over_establishment
SYNTH-CRPF-01-917928,CRPF-01,biometric,2026-09-02,0.412,resting_heart_rate_trend
SYNTH-CRPF-01-375001,CRPF-01,leave,2026-09-02,0.5313,leave_denied_rate
SYNTH-CRPF-01-375001,CRPF-01,deployment,2026-09-02,0.2977,days_deployed_away_from_station
SYNTH-CRPF-01-375001,CRPF-01,duty_roster,2026-09-02,0.5463,consecutive_duty_days
SYNTH-CRPF-01-375001,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-375001,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-375001,CRPF-01,workload,2026-09-02,0.5445,duty_hours_over_establishment
SYNTH-CRPF-01-375001,CRPF-01,self_report,2026-09-02,0.4747,instrument_score_normalised
SYNTH-CRPF-01-455510,CRPF-01,leave,2026-09-01,0.7557,leave_denied_rate
SYNTH-CRPF-01-455510,CRPF-01,deployment,2026-09-01,0.2993,days_deployed_away_from_station
SYNTH-CRPF-01-455510,CRPF-01,duty_roster,2026-09-01,0.5292,consecutive_duty_days
SYNTH-CRPF-01-455510,CRPF-01,transfer,2026-09-01,0.25,postings_in_trailing_year
SYNTH-CRPF-01-455510,CRPF-01,training,2026-09-01,0.0,course_days_assigned
SYNTH-CRPF-01-455510,CRPF-01,workload,2026-09-01,0.5475,duty_hours_over_establishment
SYNTH-CRPF-01-465274,CRPF-01,leave,2026-09-01,0.7233,leave_denied_rate
SYNTH-CRPF-01-465274,CRPF-01,deployment,2026-09-01,0.2565,days_deployed_away_from_station
SYNTH-CRPF-01-465274,CRPF-01,duty_roster,2026-09-01,0.7185,consecutive_duty_days
SYNTH-CRPF-01-465274,CRPF-01,transfer,2026-09-01,0.25,postings_in_trailing_year
SYNTH-CRPF-01-465274,CRPF-01,training,2026-09-01,0.0,course_days_assigned
SYNTH-CRPF-01-465274,CRPF-01,workload,2026-09-01,0.6545,duty_hours_over_establishment
SYNTH-CRPF-01-465274,CRPF-01,self_report,2026-09-01,0.1925,instrument_score_normalised
SYNTH-CRPF-01-998057,CRPF-01,leave,2026-09-01,0.5116,leave_denied_rate
SYNTH-CRPF-01-998057,CRPF-01,deployment,2026-09-01,0.1662,days_deployed_away_from_station
SYNTH-CRPF-01-998057,CRPF-01,duty_roster,2026-09-01,0.4287,consecutive_duty_days
SYNTH-CRPF-01-998057,CRPF-01,transfer,2026-09-01,0.25,postings_in_trailing_year
SYNTH-CRPF-01-998057,CRPF-01,training,2026-09-01,1.0,course_days_assigned
SYNTH-CRPF-01-998057,CRPF-01,workload,2026-09-01,0.4105,duty_hours_over_establishment
SYNTH-CRPF-01-998057,CRPF-01,self_report,2026-09-01,0.3095,instrument_score_normalised
SYNTH-CRPF-01-704953,CRPF-01,leave,2026-09-01,0.4198,leave_denied_rate
SYNTH-CRPF-01-704953,CRPF-01,deployment,2026-09-01,0.182,days_deployed_away_from_station
SYNTH-CRPF-01-704953,CRPF-01,duty_roster,2026-09-01,0.5116,consecutive_duty_days
SYNTH-CRPF-01-704953,CRPF-01,transfer,2026-09-01,0.25,postings_in_trailing_year
SYNTH-CRPF-01-704953,CRPF-01,training,2026-09-01,0.0,course_days_assigned
SYNTH-CRPF-01-704953,CRPF-01,workload,2026-09-01,0.4704,duty_hours_over_establishment
SYNTH-CRPF-01-704953,CRPF-01,self_report,2026-09-01,0.4315,instrument_score_normalised
SYNTH-CRPF-01-548760,CRPF-01,leave,2026-09-01,0.2275,leave_denied_rate
SYNTH-CRPF-01-548760,CRPF-01,deployment,2026-09-01,0.0365,days_deployed_away_from_station
SYNTH-CRPF-01-548760,CRPF-01,duty_roster,2026-09-01,0.3783,consecutive_duty_days
SYNTH-CRPF-01-548760,CRPF-01,transfer,2026-09-01,0.25,postings_in_trailing_year
SYNTH-CRPF-01-548760,CRPF-01,training,2026-09-01,0.0,course_days_assigned
SYNTH-CRPF-01-548760,CRPF-01,workload,2026-09-01,0.4195,duty_hours_over_establishment
SYNTH-CRPF-01-548760,CRPF-01,biometric,2026-09-01,0.0244,resting_heart_rate_trend
SYNTH-CRPF-01-631837,CRPF-01,leave,2026-09-01,0.432,leave_denied_rate
SYNTH-CRPF-01-631837,CRPF-01,deployment,2026-09-01,0.1738,days_deployed_away_from_station
SYNTH-CRPF-01-631837,CRPF-01,duty_roster,2026-09-01,0.4907,consecutive_duty_days
SYNTH-CRPF-01-631837,CRPF-01,transfer,2026-09-01,0.25,postings_in_trailing_year
SYNTH-CRPF-01-631837,CRPF-01,training,2026-09-01,0.0,course_days_assigned
SYNTH-CRPF-01-631837,CRPF-01,workload,2026-09-01,0.4128,duty_hours_over_establishment
SYNTH-CRPF-01-583055,CRPF-01,leave,2026-09-01,0.7313,leave_denied_rate
SYNTH-CRPF-01-583055,CRPF-01,deployment,2026-09-01,0.1502,days_deployed_away_from_station
SYNTH-CRPF-01-583055,CRPF-01,duty_roster,2026-09-01,0.4557,consecutive_duty_days
SYNTH-CRPF-01-583055,CRPF-01,transfer,2026-09-01,0.25,postings_in_trailing_year
SYNTH-CRPF-01-583055,CRPF-01,training,2026-09-01,0.0,course_days_assigned
SYNTH-CRPF-01-583055,CRPF-01,workload,2026-09-01,0.6932,duty_hours_over_establishment
SYNTH-CRPF-01-583055,CRPF-01,self_report,2026-09-01,0.4459,instrument_score_normalised
SYNTH-CRPF-01-800162,CRPF-01,leave,2026-09-01,0.6726,leave_denied_rate
SYNTH-CRPF-01-800162,CRPF-01,deployment,2026-09-01,0.2031,days_deployed_away_from_station
SYNTH-CRPF-01-800162,CRPF-01,duty_roster,2026-09-01,0.7403,consecutive_duty_days
SYNTH-CRPF-01-800162,CRPF-01,transfer,2026-09-01,0.25,postings_in_trailing_year
SYNTH-CRPF-01-800162,CRPF-01,training,2026-09-01,0.0,course_days_assigned
SYNTH-CRPF-01-800162,CRPF-01,workload,2026-09-01,0.5931,duty_hours_over_establishment
SYNTH-CRPF-01-800162,CRPF-01,self_report,2026-09-01,0.2844,instrument_score_normalised
SYNTH-CRPF-01-473091,CRPF-01,leave,2026-09-01,0.8079,leave_denied_rate
SYNTH-CRPF-01-473091,CRPF-01,deployment,2026-09-01,0.2003,days_deployed_away_from_station
SYNTH-CRPF-01-473091,CRPF-01,duty_roster,2026-09-01,0.8096,consecutive_duty_days
SYNTH-CRPF-01-473091,CRPF-01,transfer,2026-09-01,0.25,postings_in_trailing_year
SYNTH-CRPF-01-473091,CRPF-01,training,2026-09-01,0.0,course_days_assigned
SYNTH-CRPF-01-473091,CRPF-01,workload,2026-09-01,0.633,duty_hours_over_establishment
SYNTH-CRPF-01-473091,CRPF-01,self_report,2026-09-01,0.7544,instrument_score_normalised
SYNTH-CRPF-01-473091,CRPF-01,biometric,2026-09-01,0.2413,resting_heart_rate_trend
SYNTH-CRPF-01-124771,CRPF-01,leave,2026-09-01,0.5975,leave_denied_rate
SYNTH-CRPF-01-124771,CRPF-01,deployment,2026-09-01,0.1174,days_deployed_away_from_station
SYNTH-CRPF-01-124771,CRPF-01,duty_roster,2026-09-01,0.367,consecutive_duty_days
SYNTH-CRPF-01-124771,CRPF-01,transfer,2026-09-01,0.25,postings_in_trailing_year
SYNTH-CRPF-01-124771,CRPF-01,training,2026-09-01,0.0,course_days_assigned
SYNTH-CRPF-01-124771,CRPF-01,workload,2026-09-01,0.5575,duty_hours_over_establishment
SYNTH-CRPF-01-124771,CRPF-01,biometric,2026-09-01,0.3894,resting_heart_rate_trend
SYNTH-CRPF-01-976873,CRPF-01,leave,2026-09-01,0.5947,leave_denied_rate
SYNTH-CRPF-01-976873,CRPF-01,deployment,2026-09-01,0.2016,days_deployed_away_from_station
SYNTH-CRPF-01-976873,CRPF-01,duty_roster,2026-09-01,0.455,consecutive_duty_days
SYNTH-CRPF-01-976873,CRPF-01,transfer,2026-09-01,0.25,postings_in_trailing_year
SYNTH-CRPF-01-976873,CRPF-01,training,2026-09-01,0.0,course_days_assigned
SYNTH-CRPF-01-976873,CRPF-01,workload,2026-09-01,0.5098,duty_hours_over_establishment
SYNTH-CRPF-01-976873,CRPF-01,self_report,2026-09-01,0.1484,instrument_score_normalised
SYNTH-CRPF-01-976873,CRPF-01,biometric,2026-09-01,0.3303,resting_heart_rate_trend
SYNTH-CRPF-01-507676,CRPF-01,leave,2026-09-01,0.6095,leave_denied_rate
SYNTH-CRPF-01-507676,CRPF-01,deployment,2026-09-01,0.1517,days_deployed_away_from_station
SYNTH-CRPF-01-507676,CRPF-01,duty_roster,2026-09-01,0.6168,consecutive_duty_days
SYNTH-CRPF-01-507676,CRPF-01,transfer,2026-09-01,0.25,postings_in_trailing_year
SYNTH-CRPF-01-507676,CRPF-01,training,2026-09-01,0.0,course_days_assigned
SYNTH-CRPF-01-507676,CRPF-01,workload,2026-09-01,0.5487,duty_hours_over_establishment
SYNTH-CRPF-01-507676,CRPF-01,self_report,2026-09-01,0.2048,instrument_score_normalised
SYNTH-CRPF-01-239213,CRPF-01,leave,2026-09-01,0.6625,leave_denied_rate
SYNTH-CRPF-01-239213,CRPF-01,deployment,2026-09-01,0.2138,days_deployed_away_from_station
SYNTH-CRPF-01-239213,CRPF-01,duty_roster,2026-09-01,0.6647,consecutive_duty_days
SYNTH-CRPF-01-239213,CRPF-01,transfer,2026-09-01,0.25,postings_in_trailing_year
SYNTH-CRPF-01-239213,CRPF-01,training,2026-09-01,0.0,course_days_assigned
SYNTH-CRPF-01-239213,CRPF-01,workload,2026-09-01,0.6479,duty_hours_over_establishment
SYNTH-CRPF-01-239213,CRPF-01,self_report,2026-09-01,0.4572,instrument_score_normalised
SYNTH-CRPF-01-239213,CRPF-01,biometric,2026-09-01,0.3526,resting_heart_rate_trend
SYNTH-CRPF-01-552876,CRPF-01,leave,2026-09-01,0.7381,leave_denied_rate
SYNTH-CRPF-01-552876,CRPF-01,deployment,2026-09-01,0.2571,days_deployed_away_from_station
SYNTH-CRPF-01-552876,CRPF-01,duty_roster,2026-09-01,0.5139,consecutive_duty_days
SYNTH-CRPF-01-552876,CRPF-01,transfer,2026-09-01,0.25,postings_in_trailing_year
SYNTH-CRPF-01-552876,CRPF-01,training,2026-09-01,0.0,course_days_assigned
SYNTH-CRPF-01-552876,CRPF-01,workload,2026-09-01,0.7725,duty_hours_over_establishment
SYNTH-CRPF-01-552876,CRPF-01,self_report,2026-09-01,0.3248,instrument_score_normalised
SYNTH-CRPF-01-552876,CRPF-01,biometric,2026-09-01,0.3514,resting_heart_rate_trend
SYNTH-CRPF-01-582851,CRPF-01,leave,2026-09-01,0.6056,leave_denied_rate
SYNTH-CRPF-01-582851,CRPF-01,deployment,2026-09-01,0.2588,days_deployed_away_from_station
SYNTH-CRPF-01-582851,CRPF-01,duty_roster,2026-09-01,0.4873,consecutive_duty_days
SYNTH-CRPF-01-582851,CRPF-01,transfer,2026-09-01,0.25,postings_in_trailing_year
SYNTH-CRPF-01-582851,CRPF-01,training,2026-09-01,0.0,course_days_assigned
SYNTH-CRPF-01-582851,CRPF-01,workload,2026-09-01,0.7873,duty_hours_over_establishment
SYNTH-CRPF-01-719618,CRPF-01,leave,2026-09-01,0.3685,leave_denied_rate
SYNTH-CRPF-01-719618,CRPF-01,deployment,2026-09-01,0.1454,days_deployed_away_from_station
SYNTH-CRPF-01-719618,CRPF-01,duty_roster,2026-09-01,0.3821,consecutive_duty_days
SYNTH-CRPF-01-719618,CRPF-01,transfer,2026-09-01,0.25,postings_in_trailing_year
SYNTH-CRPF-01-719618,CRPF-01,training,2026-09-01,0.0,course_days_assigned
SYNTH-CRPF-01-719618,CRPF-01,workload,2026-09-01,0.543,duty_hours_over_establishment
SYNTH-CRPF-01-719618,CRPF-01,biometric,2026-09-01,0.6256,resting_heart_rate_trend
SYNTH-CRPF-01-451473,CRPF-01,leave,2026-09-01,0.6941,leave_denied_rate
SYNTH-CRPF-01-451473,CRPF-01,deployment,2026-09-01,0.2688,days_deployed_away_from_station
SYNTH-CRPF-01-451473,CRPF-01,duty_roster,2026-09-01,0.7655,consecutive_duty_days
SYNTH-CRPF-01-451473,CRPF-01,transfer,2026-09-01,0.25,postings_in_trailing_year
SYNTH-CRPF-01-451473,CRPF-01,training,2026-09-01,0.0,course_days_assigned
SYNTH-CRPF-01-451473,CRPF-01,workload,2026-09-01,0.8329,duty_hours_over_establishment
SYNTH-CRPF-01-451473,CRPF-01,self_report,2026-09-01,0.0917,instrument_score_normalised
SYNTH-CRPF-01-873879,CRPF-01,leave,2026-09-01,0.4339,leave_denied_rate
SYNTH-CRPF-01-873879,CRPF-01,deployment,2026-09-01,0.1516,days_deployed_away_from_station
SYNTH-CRPF-01-873879,CRPF-01,duty_roster,2026-09-01,0.5813,consecutive_duty_days
SYNTH-CRPF-01-873879,CRPF-01,transfer,2026-09-01,0.25,postings_in_trailing_year
SYNTH-CRPF-01-873879,CRPF-01,training,2026-09-01,0.0,course_days_assigned
SYNTH-CRPF-01-873879,CRPF-01,workload,2026-09-01,0.5297,duty_hours_over_establishment
